varname,count,sum,mean,stddev
CounterJ_LOne,15,9.17729,0.61182,0.0610129
CounterJ_LTwo,15,9.21222,0.614148,0.0401379
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,42,26.0328,0.61983,0.0385898
Failed,58,29.6981,0.512037,0.08129
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,15,9.19475,0.612984,0.0286827
CounterJ_LOne,15,9.17729,0.61182,0.0610129
CounterJ_LTwo,15,9.21222,0.614148,0.0401379
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,42,26.0109,0.619306,0.0358602
Failed,58,29.6981,0.512037,0.08129
CounterB_main,15,9.24731,0.616487,0.0243789
CounterB_LOne,15,9.51403,0.634269,0.0388824
CounterB_LTwo,15,8.98058,0.598705,0.0241323
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,15,9.19475,0.612984,0.0286827
CounterJ_LOne,15,9.17729,0.61182,0.0610129
CounterJ_LTwo,15,9.21222,0.614148,0.0401379
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,41,25.3955,0.619402,0.0416891
Failed,59,30.2656,0.512977,0.0809093
CounterB_main,15,9.24731,0.616487,0.0243789
CounterB_LOne,15,9.51403,0.634269,0.0388824
CounterB_LTwo,15,8.98058,0.598705,0.0241323
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,15,9.19475,0.612984,0.0286827
CounterJ_LOne,15,9.17729,0.61182,0.0610129
CounterJ_LTwo,15,9.21222,0.614148,0.0401379
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,41,25.5327,0.622748,0.0341392
Failed,59,30.2656,0.512977,0.0809093
CounterB_main,15,9.24731,0.616487,0.0243789
CounterB_LOne,15,9.51403,0.634269,0.0388824
CounterB_LTwo,15,8.98058,0.598705,0.0241323
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,14,8.62724,0.616231,0.026751
CounterJ_LOne,14,8.63327,0.616662,0.0602504
CounterJ_LTwo,14,8.6212,0.6158,0.0411201
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,41,25.4628,0.621043,0.0342044
Failed,59,30.2656,0.512977,0.0809093
CounterB_main,15,9.24731,0.616487,0.0243789
CounterB_LOne,15,9.51403,0.634269,0.0388824
CounterB_LTwo,15,8.98058,0.598705,0.0241323
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,14,8.62724,0.616231,0.026751
CounterJ_LOne,14,8.63327,0.616662,0.0602504
CounterJ_LTwo,14,8.6212,0.6158,0.0411201
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,41,25.3077,0.61726,0.0468155
Failed,59,30.2656,0.512977,0.0809093
CounterB_main,15,9.24731,0.616487,0.0243789
CounterB_LOne,15,9.51403,0.634269,0.0388824
CounterB_LTwo,15,8.98058,0.598705,0.0241323
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,14,8.62724,0.616231,0.026751
CounterJ_LOne,14,8.63327,0.616662,0.0602504
CounterJ_LTwo,14,8.6212,0.6158,0.0411201
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,41,25.2383,0.615568,0.0515015
Failed,59,30.2656,0.512977,0.0809093
CounterB_main,15,9.24731,0.616487,0.0243789
CounterB_LOne,15,9.51403,0.634269,0.0388824
CounterB_LTwo,15,8.98058,0.598705,0.0241323
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,14,8.62724,0.616231,0.026751
CounterJ_LOne,14,8.63327,0.616662,0.0602504
CounterJ_LTwo,14,8.6212,0.6158,0.0411201
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,40,24.7513,0.618783,0.0468389
Failed,60,30.8866,0.514776,0.0814225
CounterB_main,15,9.24731,0.616487,0.0243789
CounterB_LOne,15,9.51403,0.634269,0.0388824
CounterB_LTwo,15,8.98058,0.598705,0.0241323
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,14,8.62724,0.616231,0.026751
CounterJ_LOne,14,8.63327,0.616662,0.0602504
CounterJ_LTwo,14,8.6212,0.6158,0.0411201
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,40,24.6372,0.615931,0.0504379
Failed,60,30.8866,0.514776,0.0814225
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,14,8.62724,0.616231,0.026751
CounterJ_LOne,14,8.63327,0.616662,0.0602504
CounterJ_LTwo,14,8.6212,0.6158,0.0411201
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,39,24.3094,0.623318,0.0333278
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,14,8.62724,0.616231,0.026751
CounterJ_LOne,14,8.63327,0.616662,0.0602504
CounterJ_LTwo,14,8.6212,0.6158,0.0411201
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,39,24.1581,0.619437,0.0424033
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,39,24.1912,0.620287,0.0402964
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,39,24.1476,0.619168,0.0431151
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,39,24.2482,0.621748,0.0389218
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,39,24.0296,0.616144,0.0543927
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,39,24.3176,0.623529,0.0322227
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,39,24.3281,0.623796,0.0316184
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,39,24.1133,0.61829,0.0496419
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,39,24.3024,0.623138,0.0342796
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,39,24.1785,0.619961,0.0524867
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.25492,0.627461,0.022778
CounterK_LOne,2,1.23297,0.616483,0.0847914
CounterK_LTwo,2,1.27688,0.63844,0.0392355
Counter,39,24.1191,0.618439,0.0482321
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,39,24.0924,0.617753,0.0501529
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,39,24.197,0.620435,0.048863
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,39,24.3487,0.624325,0.0308649
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,39,24.3999,0.625639,0.029417
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,39,24.209,0.620744,0.0432944
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,39,24.4337,0.626504,0.0296884
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,39,24.4337,0.626504,0.0296884
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,39,24.3023,0.623137,0.033876
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,39,24.3337,0.623941,0.031681
Failed,61,31.4688,0.515883,0.0812021
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,38,23.5737,0.620361,0.0409763
Failed,62,32.1255,0.518153,0.0824938
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,10,6.49899,0.649899,0.0307759
CounterC_LOne,10,6.59691,0.659691,0.0608737
CounterC_LTwo,10,6.40108,0.640108,0.0402086
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,38,23.6763,0.623061,0.0316851
Failed,62,32.1255,0.518153,0.0824938
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,9,5.84235,0.649151,0.032546
CounterC_LOne,9,5.91656,0.657395,0.0641057
CounterC_LTwo,9,5.76815,0.640906,0.0425636
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,38,23.5587,0.619966,0.0427129
Failed,62,32.1255,0.518153,0.0824938
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,9,5.84235,0.649151,0.032546
CounterC_LOne,9,5.91656,0.657395,0.0641057
CounterC_LTwo,9,5.76815,0.640906,0.0425636
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,38,23.7179,0.624154,0.0298023
Failed,62,32.1255,0.518153,0.0824938
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,9,5.84235,0.649151,0.032546
CounterC_LOne,9,5.91656,0.657395,0.0641057
CounterC_LTwo,9,5.76815,0.640906,0.0425636
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,38,23.7407,0.624756,0.0293799
Failed,62,32.1255,0.518153,0.0824938
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,9,5.84235,0.649151,0.032546
CounterC_LOne,9,5.91656,0.657395,0.0641057
CounterC_LTwo,9,5.76815,0.640906,0.0425636
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,38,23.7148,0.624073,0.0298943
Failed,62,32.1255,0.518153,0.0824938
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,9,5.84235,0.649151,0.032546
CounterC_LOne,9,5.91656,0.657395,0.0641057
CounterC_LTwo,9,5.76815,0.640906,0.0425636
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,37,23.0936,0.624152,0.0299474
Failed,63,32.7589,0.519982,0.0831041
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,9,5.84235,0.649151,0.032546
CounterC_LOne,9,5.91656,0.657395,0.0641057
CounterC_LTwo,9,5.76815,0.640906,0.0425636
CounterJ_main,13,8.04498,0.618845,0.0259163
CounterJ_LOne,13,8.0585,0.619885,0.061442
CounterJ_LTwo,13,8.03146,0.617805,0.0420812
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
CounterK_LTwo,2,1.32465,0.662324,0.00545853
Counter,37,23.0414,0.62274,0.0321725
Failed,63,32.7589,0.519982,0.0831041
CounterB_main,14,8.62636,0.616169,0.0252668
CounterB_LOne,14,8.85607,0.632577,0.0397729
CounterB_LTwo,14,8.39665,0.599761,0.0246813
CounterC_main,9,5.84235,0.649151,0.032546
CounterC_LOne,9,5.91656,0.657395,0.0641057
CounterC_LTwo,9,5.76815,0.640906,0.0425636
CounterJ_main,12,7.41158,0.617632,0.0266806
CounterJ_LOne,12,7.40966,0.617472,0.0635276
CounterJ_LTwo,12,7.41351,0.617792,0.0439523
CounterK_main,2,1.26333,0.631665,0.0287225
CounterK_LOne,2,1.20201,0.601006,0.0629035
